x	y	velocity[m]
6.871487699679957	-5.662058717428505	1.5636519917241192	0.030727306323507265
6.819489789715782	-5.532027760735892	1.6468237892800048	0.02782565687833042
6.777821210958935	-5.398327732633253	1.7305600118711375	0.02573666229979197
6.74592621113908	-5.261965348596646	1.7994229903744032	0.024263769690621575
6.72341324319137	-5.123744066957075	1.8532339153031734	0.023628031073727913
6.710086208361135	-4.984337228457608	1.8780000967684596	0.02296802408656002
6.705623934423009	-4.84436682987449	1.9047920048988702	0.020142093561998205
6.709054189537188	-4.7043672306820525	2.034028681236202	0.017056636686908246
6.719150989325625	-4.564690150349512	2.2103582939572943	0.013703788310019557
6.734596599682515	-4.425502883859578	2.465977197152066	0.010277165794299816
6.754040878947837	-4.286817625403316	2.8475587665209456	0.006833925627392456
6.77613714612745	-4.148530065124518	3.191815745783409	0.003408972664708024
6.799553750788887	-4.010459927975399	3.2425373470426524	1.2170862302166685e-09
6.851716362270221	-3.7664846415321325	3.107332861816816	0.011512181206138101
